aX,aY,aZ,Gx,Gy,Gz
-0.148,-2.493,-0.359,-136.292,-72.327,39.368
0.211,-3.508,0.943,-129.456,-76.05,36.133
1.55,-2.12,2.029,-129.517,-72.876,38.025
1.699,-0.804,2.948,-138.001,-67.383,17.578
0.947,-0.239,4.833,-146.423,-62.195,26.001
0.756,0.426,4.359,-152.344,-55.298,72.083
0.703,0.373,3.536,-156.494,-46.57,100.037
1.048,0.354,2.943,-156.067,-38.452,92.468
1.302,0.493,2.12,-148.621,-31.128,96.619
2.938,1.182,1.287,-136.047,-16.357,100.708
4.264,1.053,1.292,-124.634,-0.977,82.581
4.197,1.397,0.804,-111.328,11.902,39.001
2.23,1.081,0.364,-95.947,13.184,-8.911
1.938,2.436,0.249,-85.266,5.92,-46.021
1.029,1.641,0.273,-67.81,-2.136,-51.636
1.818,1.785,0.426,-50.537,-6.165,-41.809
1.928,-0.043,0.177,-26.672,-8.423,-38.635
0.541,2.354,0.861,-17.578,-9.521,-72.266
1.072,2.326,1.263,-26.184,-5.188,-96.008
0.746,1.522,1.459,-42.603,2.563,-88.806
-0.211,0.402,1.67,-51.819,7.751,-75.378
0.392,0.402,0.589,-54.871,12.939,-54.443
-1.144,-0.9,1.369,-46.082,16.541,-7.69
-1.469,-2.263,-0.857,-33.63,12.207,-4.822
-1.708,-1.718,-1.593,-20.508,6.653,24.475
-1.158,-0.746,-1.804,-22.583,4.517,35.584
-2.44,0.971,-0.981,-41.931,3.54,37.537
-3.091,1.632,-1.196,-58.838,9.277,143.189
-1.981,0.818,-2.139,-60.608,20.142,233.154
0.555,-0.239,-1.23,-50.232,26.184,138.672
-0.876,-0.167,-2.206,-32.898,16.357,27.771
-3.876,-0.067,-2.259,-0.916,-1.099,-47.119
-2.278,0.603,-0.967,40.161,-11.108,-54.749
1.086,-0.603,-0.924,75.867,0.977,1.587
0.091,3.149,-0.077,74.646,19.104,31.738
0.991,2.613,0.258,42.114,41.016,14.404
-0.167,1.732,-0.177,-2.808,70.251,14.404
-0.225,0.287,0.12,-19.592,94.482,67.627
-1.091,-2.417,0.665,-6.47,100.464,65.674
-1.244,-4.733,-0.493,27.527,86.67,-4.578
-1.22,-4.249,-1.771,58.044,69.214,-66.467
-0.861,-1.971,-1.637,72.205,59.082,-62.134
1.967,0.029,-1.794,32.104,73.975,2.93
2.919,-0.11,-1.239,-28.259,95.337,40.1
1.55,-3.828,-2.22,-67.017,98.755,34.119
1.603,-4.436,-2.723,-54.138,80.688,45.166
1.311,-3.45,-2.929,-10.864,42.419,39.795
-0.096,-3.933,-4.173,44.556,-6.47,24.597
3.546,-0.105,-3.469,70.496,-27.71,58.655
6.168,1.531,-2.283,39.429,-9.521,153.992
6.321,1.933,-1.708,-20.325,23.682,142.639
4.551,-1.555,-2.335,-62.927,45.715,92.651
2.134,-3.307,-2.795,-52.063,26.001,72.083
0.895,-5.584,-3.134,-18.86,-11.841,89.172
-4.919,-7.513,-6.422,33.875,-81.421,5.005
6.182,-0.885,-4.929,48.706,-95.337,-40.771
10.91,-0.292,-2.842,44.678,-23.743,37.537
10.518,-2.182,-2.464,30.884,67.627,-124.695
6.292,-5.077,-2.139,47.607,131.47,-190.979
2.728,-4.283,-2.823,87.036,186.768,-203.796
3.283,-4.785,-2.718,123.535,241.394,-197.937
6.934,-5.709,-1.373,174.561,322.327,-161.865
3.005,-6.269,-2.771,215.515,390.869,-231.201
7.049,-8.982,2.847,262.756,460.693,-163.086
13.231,-30.094,20.6,421.57,542.725,86.67
16.566,-59.13,52.9,654.175,489.502,45.837
-132.109,-13.91,45.306,822.693,-328.613,-252.258
-152.68,-23.328,-9.738,388.428,-1979.492,478.699
-25.907,-46.703,28.854,-129.273,-1473.022,682.19
-28.094,-42.463,29.142,-539.124,-1593.201,273.743
18.562,5.288,46.287,-105.042,-987.671,47.607
-10.269,41.392,28.697,-258.484,-405.762,598.633
-5.656,5.556,27.706,-280.457,-192.444,349.548
1.981,-3.086,29.295,-119.446,-184.509,3.174
-0.297,22.088,20.026,-62.073,-151.794,-114.38
-4.316,26.433,9.589,-110.84,-103.455,77.515
1.928,12.427,9.336,-99.06,-33.325,67.2
2.11,3.086,7.374,30.151,-0.916,42.664
2.201,0.751,5.048,152.039,-6.226,-102.844
0.096,4.651,3.326,231.873,0.061,-169.495
1.57,3.752,2.608,261.169,9.644,-77.759
4.426,0.699,2.35,272.278,13.55,-63.782
5.144,-0.608,1.89,270.203,15.808,-76.904
3.976,-1.651,0.847,265.137,10.498,-109.436
5.039,-3.498,1.397,265.93,9.46,-93.201
1.814,-6.302,0.833,271.912,-1.282,-37.72
3.431,-10.881,1.574,286.499,-20.325,-57.434
6.13,-8.494,1.718,284.058,-2.686,-159.607
2.541,-10.279,2.306,270.508,27.344,-132.08
0.608,-8.498,3.235,230.774,39.307,-59.875
1.0,-7.317,3.244,170.288,43.152,-108.032
-0.325,-10.231,2.804,119.019,51.392,-81.177
0.354,-10.795,1.086,87.524,56.885,25.146
1.579,-7.403,1.407,46.143,61.584,-64.819
-1.144,-5.302,2.268,16.541,61.401,-68.481
-0.756,-7.556,0.167,32.043,49.622,34.424
0.325,-12.906,0.502,72.998,29.358,68.665
-1.096,-17.308,-2.756,142.517,-2.319,-27.588
-3.426,-14.738,-6.135,197.571,-23.071,-151.245
0.541,-7.154,-4.005,229.981,-8.24,-207.825
5.56,-1.517,-4.187,196.777,50.354,-220.154
2.072,-2.235,-6.56,118.408,109.07,-252.747
-0.44,-2.23,-5.895,27.283,130.554,-339.966
-2.579,-2.33,-3.249,-17.456,125.427,-249.695
-1.397,-3.608,-2.383,-25.574,110.107,-77.637
-0.522,-2.043,-1.632,-21.545,98.206,-66.895
-1.182,-0.675,-2.019,-25.513,78.979,-200.806
-2.053,1.57,-1.072,-19.348,64.758,-178.589
-2.536,2.799,-1.321,-7.202,57.678,-78.735
-2.517,1.407,-1.78,10.681,49.683,-28.564
-0.627,0.584,-1.105,22.705,46.509,-45.715
1.503,1.244,-0.072,25.696,56.946,-102.722
0.038,0.45,-0.062,18.677,66.162,-137.39
-1.182,-0.12,0.043,14.221,70.679,-134.522
-0.493,-0.412,0.636,8.118,77.515,-112.915
-0.043,-0.263,0.081,3.113,84.106,-110.352
-0.287,-1.182,-0.608,6.409,87.341,-85.449
-1.034,-2.431,-0.603,20.63,85.693,-65.979
-1.187,-2.383,0.507,30.701,80.75,-75.134
-0.742,-3.196,0.077,42.358,78.613,-58.228
-0.249,-2.55,-0.407,49.805,78.064,-54.565
1.632,-1.838,-1.316,52.917,84.839,-55.969
0.421,-2.206,-1.943,55.237,87.463,-80.017
-1.187,-2.45,-2.799,59.692,81.848,-101.502
-0.292,-1.546,-2.933,62.805,76.355,-74.951
0.809,-0.522,-2.517,53.589,74.89,-62.378
1.134,0.746,-1.895,27.222,74.768,-88.684
0.517,0.895,-1.029,-0.549,73.059,-79.468
-0.11,0.469,0.392,-14.709,68.787,-42.786
0.871,0.488,1.555,-21.667,66.772,-1.587
1.904,-0.234,2.407,-19.775,69.031,16.052
1.981,-1.019,3.268,-12.146,70.862,-4.822
2.082,-0.656,3.058,-3.601,72.51,-50.598
2.086,-0.206,4.273,3.54,76.66,-69.031
2.517,1.125,2.464,15.015,86.243,-49.072
1.168,0.947,-0.718,22.827,90.149,-55.054
-1.263,-0.033,-0.947,37.903,83.252,-79.346
-2.641,0.096,0.316,49.805,68.054,-98.328
-2.488,0.416,-0.66,56.274,55.237,-101.624
-1.962,0.775,-2.464,61.707,44.495,-80.322
-2.038,0.895,-3.129,62.622,36.255,-60.425
-2.249,0.861,-3.986,58.167,26.245,-62.5
-2.503,0.742,-3.919,49.866,16.418,-61.707
-2.503,0.316,-3.235,41.748,8.667,-39.978
-1.412,-0.694,-2.603,33.264,2.136,-1.587
-0.904,-2.149,-1.742,30.212,-1.404,21.79
-0.402,-2.833,-2.091,27.222,-6.104,3.845
-0.311,-3.732,-1.57,24.353,-10.437,-29.419
-1.206,-4.225,0.373,21.79,-15.076,-35.828
-1.311,-4.56,-0.766,18.433,-23.071,-32.898
-0.828,-3.752,-1.613,9.155,-28.809,-29.114
-1.01,-2.46,0.699,-13.916,-34.119,0.305
-0.148,-1.282,1.976,-46.875,-34.424,64.575
1.732,-0.555,0.368,-75.134,-27.466,99.06
1.9,-0.273,-0.522,-98.816,-19.287,77.209
1.593,0.163,-1.096,-108.154,-17.456,42.114
0.766,1.158,-0.689,-110.474,-21.851,22.339
-0.096,1.024,0.837,-105.408,-31.494,24.597
-0.708,2.225,1.493,-100.403,-41.931,15.198
-0.105,3.225,3.531,-93.079,-48.584,18.799
0.397,2.024,5.355,-78.918,-46.753,60.913
0.895,1.895,5.402,-56.946,-41.321,97.534
1.57,1.115,5.374,-33.508,-36.438,94.299
0.67,1.68,5.661,-12.878,-35.767,73.242
3.397,2.694,4.201,10.986,-29.541,67.383
2.225,-0.613,1.244,35.339,-24.231,59.937
-1.948,-1.488,1.665,61.157,-28.992,14.282
-2.158,-0.397,2.929,69.58,-37.781,0.854
0.287,0.225,0.703,63.721,-34.302,30.334
-0.1,1.852,-1.445,36.438,-26.733,4.028
-0.88,2.062,-2.354,10.559,-21.912,-38.025
-1.416,1.287,-2.943,-4.211,-17.212,-18.921
-2.11,0.641,-3.34,-8.606,-18.066,16.174
-1.321,0.459,-3.149,-11.78,-19.104,40.527
0.273,-0.354,-2.838,-18.616,-17.212,44.556
0.751,-1.555,-2.89,-25.208,-15.93,17.944
0.837,-2.249,-2.072,-31.006,-17.212,-20.264
0.632,-2.933,-0.1,-35.339,-19.531,-36.255
1.225,-4.761,0.531,-32.715,-20.935,-16.541
2.235,-3.828,0.498,-30.945,-22.095,-11.719
1.971,-3.168,1.479,-35.156,-25.94,-42.603
1.895,-3.575,1.871,-33.447,-31.25,-27.771
2.45,-3.11,1.129,-29.053,-33.691,13.977
1.751,-0.957,0.34,-32.532,-39.734,-10.376
0.364,1.617,-0.526,-41.687,-53.65,-70.801
-0.345,3.101,-0.067,-44.8,-63.904,-73.73
-1.823,3.948,-0.904,-45.715,-76.233,-56.58
-1.258,3.565,0.187,-41.077,-81.848,14.465
0.828,2.617,1.048,-38.696,-76.416,77.148
2.278,0.019,2.345,-36.743,-61.768,86.67
3.661,0.498,2.957,-40.344,-44.678,60.059
2.464,0.373,3.962,-46.265,-27.71,9.766
2.273,-0.435,3.278,-38.757,-12.573,14.099
2.546,-2.034,1.201,-21.729,0.244,41.687
0.215,-2.043,1.699,-6.165,1.526,-21.118
-1.034,-1.053,1.794,0.244,-5.981,-79.834
-0.086,0.057,1.469,6.409,-6.653,-32.166
-0.335,0.67,0.536,4.089,-5.615,1.221
0.014,1.469,-0.301,-2.563,-5.127,-3.845
-0.115,1.933,-1.053,-8.301,-4.333,-9.094
-0.641,1.885,-1.579,-9.521,-6.958,-23.315
-1.11,2.397,-1.593,-8.789,-10.803,-27.771
-0.895,2.464,-0.976,-9.338,-14.221,-18.127
-0.177,1.78,-0.885,-10.559,-15.991,-13.062
0.392,1.077,-0.148,-12.695,-15.991,-9.277
0.364,0.727,0.718,-14.648,-15.625,-9.338
1.55,-2.383,1.933,-13.367,-11.902,16.602
3.039,-2.594,0.957,-9.827,-6.226,16.052
1.072,-1.215,0.871,-10.498,-9.827,-54.504
-0.646,-0.206,0.828,-2.075,-12.939,-77.332
2.579,-2.598,0.565,16.663,-4.822,-15.808
1.584,-0.608,-1.096,17.517,0.977,19.836
0.818,-2.139,-1.675,20.63,-0.366,52.551
-1.278,0.512,-1.115,31.738,-9.155,75.867
-1.866,1.995,0.163,36.438,-24.048,70.984
-1.268,2.33,-0.699,33.447,-36.499,56.885
-0.531,2.718,-0.589,28.137,-42.358,49.683
-0.311,2.115,-0.316,23.071,-42.969,29.053
0.737,-0.105,0.746,22.461,-39.551,5.554
0.79,-1.139,2.684,26.245,-30.579,-1.343
-1.704,1.459,4.297,26.306,-29.846,-1.953
1.517,2.747,3.838,20.508,-22.217,17.578
2.823,-0.66,3.129,21.362,-6.47,34.485
1.857,-0.651,3.555,22.034,2.319,1.831
1.637,1.885,3.862,17.395,8.606,-48.523
0.297,1.67,3.192,12.878,10.742,-55.237
-1.129,0.857,2.407,12.878,7.751,-41.504
-1.522,1.407,1.933,14.038,1.648,-5.249
-1.402,1.948,1.297,13.733,-4.7,12.085
-1.091,0.809,0.378,14.099,-11.597,-3.113
-0.569,1.838,0.306,14.893,-15.198,-10.986
-0.392,2.617,1.292,13.306,-19.043,-6.531
-0.751,1.699,1.163,16.052,-25.452,0.427
-0.895,2.388,0.775,19.104,-31.372,17.456
-0.665,2.885,0.349,20.996,-38.208,38.269
-0.947,2.287,-0.641,23.987,-45.105,25.94
-0.842,2.101,-1.177,25.696,-51.025,3.54
-1.168,1.469,-1.637,26.978,-54.199,-9.766
-2.086,0.866,-0.703,28.381,-60.852,-10.62
1.67,2.488,-0.603,26.733,-54.749,39.063
-0.383,-0.077,0.34,23.926,-52.795,51.27
0.392,-1.641,1.12,23.071,-54.504,21.118
2.005,-1.522,0.301,22.827,-46.631,18.127
1.263,-2.503,1.641,23.743,-40.527,20.386
2.641,-1.555,0.187,24.78,-29.236,32.959
4.354,-1.268,-0.646,22.644,-12.085,44.25
3.254,-2.278,-0.053,20.691,4.395,26.184
2.68,-2.661,-0.215,18.616,15.32,-2.014
2.67,-1.445,0.311,14.954,22.4,-9.399
2.105,-1.163,0.234,7.629,27.039,-17.334
0.713,-0.947,0.445,0.427,25.391,-33.997
0.182,0.311,0.737,-7.141,21.606,-33.813
0.967,0.435,0.029,-11.047,23.071,0.061
0.746,-0.426,0.191,-10.376,25.574,18.188
0.373,-1.105,0.206,-6.592,25.33,3.235
0.426,-1.512,-0.201,-2.502,25.391,-19.959
0.043,-1.048,0.014,1.099,25.208,-25.024
-0.335,-0.732,0.177,3.174,21.851,-13.306
-0.813,-0.368,0.512,3.906,15.259,-4.211
-0.809,0.096,0.593,2.991,5.981,7.08
-0.316,0.536,0.392,2.075,0.061,14.526
0.019,0.474,0.0,1.709,-3.784,16.357
0.057,0.177,-0.043,3.235,-5.554,12.39
0.244,0.383,-0.019,5.005,-5.676,10.742
0.354,0.536,0.029,7.08,-4.517,10.315
0.201,0.033,-0.048,9.155,-4.15,3.113
0.043,-0.067,0.053,11.047,-4.395,-5.371
0.086,-0.038,0.144,12.268,-4.456,-6.775
-0.048,-0.584,0.115,13.306,-4.333,-4.517
-0.019,-0.397,0.038,14.038,-4.15,2.563
0.129,-0.029,0.0,12.695,-4.089,8.24
0.498,0.407,-0.124,8.606,-3.662,8.301
-0.005,0.0,0.0,0.0,0.0,0.0
-0.005,0.0,0.0,0.0,0.0,0.0
-0.005,0.0,0.0,0.0,0.0,0.0
-0.005,0.0,0.0,0.0,0.0,0.0
-0.005,0.0,0.0,0.0,0.0,0.0
-0.005,0.0,0.0,0.0,0.0,0.0
-0.005,0.0,0.0,0.0,0.0,0.0
-0.005,0.0,0.0,0.0,0.0,0.0
-0.005,0.0,0.0,0.0,0.0,0.0
-0.005,0.0,0.0,0.0,0.0,0.0
-0.005,0.0,0.0,0.0,0.0,0.0
-0.005,0.0,0.0,0.0,0.0,0.0
-0.005,0.0,0.0,0.0,0.0,0.0
-0.005,0.0,0.0,0.0,0.0,0.0
-0.005,0.0,0.0,0.0,0.0,0.0
-0.005,0.0,0.0,0.0,0.0,0.0
-0.005,0.0,0.0,0.0,0.0,0.0
-0.005,0.0,0.0,0.0,0.0,0.0
-0.005,0.0,0.0,0.0,0.0,0.0
-0.005,0.0,0.0,0.0,0.0,0.0
-0.005,0.0,0.0,0.0,0.0,0.0
-0.005,0.0,0.0,0.0,0.0,0.0
-0.005,0.0,0.0,0.0,0.0,0.0
-0.005,0.0,0.0,0.0,0.0,0.0
-0.172,0.249,0.005,-2.502,-0.366,2.014
-0.081,1.641,0.077,-7.813,-0.244,-0.305
6.795,-18.916,2.608,2.075,8.85,-10.193
7.723,3.129,-3.192,-1.465,41.321,-35.584
15.762,-1.211,3.115,3.235,81.482,-64.453
-1.66,2.354,-2.038,3.54,88.379,-79.102
5.972,0.828,5.852,-14.526,104.797,-85.327
-1.66,-0.354,2.105,-3.845,88.44,-77.637
-5.991,3.948,5.149,-11.353,68.237,-62.622
-1.914,1.536,3.431,-27.344,48.767,-17.029
-2.756,2.01,2.689,-34.485,19.531,-6.958
-5.632,4.498,2.565,-50.842,-34.119,-94.727
-2.723,0.78,0.957,-58.228,-78.674,-223.389
-0.459,0.086,0.005,-53.345,-82.703,-192.749
0.569,0.239,1.455,-55.908,-69.885,-140.625
-0.368,-1.297,2.646,-66.589,-74.28,-242.737
-0.115,-1.818,1.086,-65.43,-81.299,-290.283
-0.986,-2.225,0.431,-59.937,-92.712,-278.931
-0.402,-3.153,-0.172,-52.551,-105.103,-304.565
-0.325,-3.967,1.574,-32.715,-115.723,-310.242
-0.943,-5.039,-0.033,-2.869,-124.023,-253.418
0.321,-4.11,0.048,13.428,-121.887,-143.005
0.019,-1.79,0.297,12.878,-121.033,29.785
-0.354,0.254,0.225,-5.188,-121.216,86.426
-2.948,1.397,-1.364,-27.954,-130.493,45.105
-3.283,0.196,-1.66,-27.466,-145.142,-2.075
-0.904,0.967,-2.694,-20.752,-151.367,-27.71
0.679,1.948,-4.479,-20.691,-146.423,-14.343
0.737,1.704,-4.541,-29.175,-137.695,9.949
2.01,0.904,-4.378,-41.748,-127.197,-23.743
3.307,0.383,-4.345,-48.157,-113.281,-76.111
2.876,1.268,-5.383,-49.438,-101.379,-56.396
-0.579,0.44,-4.029,-41.016,-93.933,-24.048
-1.79,0.278,-6.273,-25.879,-97.351,-49.622
-0.775,-0.005,-6.192,2.502,-93.75,-92.407
0.282,-0.531,-4.957,39.063,-77.82,-69.214
-0.024,-1.153,-3.517,63.477,-64.087,-32.41
0.474,-0.751,-1.967,74.829,-51.941,-48.401
0.914,0.014,-0.512,74.036,-42.908,-51.392
1.292,0.043,1.397,67.566,-29.358,17.212
2.455,0.756,3.67,51.941,-21.057,36.987
1.632,1.613,5.895,33.081,-16.602,33.813
-1.23,0.44,6.522,14.648,-22.339,76.172
-2.694,-0.062,7.455,-2.502,-34.302,111.45
-4.35,-0.617,6.694,-27.893,-51.819,113.037
-5.733,3.278,3.809,-65.125,-68.42,126.16
-4.398,3.283,2.105,-104.004,-75.745,105.53
-1.034,3.555,0.756,-149.902,-76.172,-0.671
-0.88,4.967,-0.641,-179.993,-79.285,-70.923
-2.713,-0.804,-3.938,-183.899,-93.262,-88.135
-1.641,-2.196,-5.642,-153.748,-104.004,-90.698
0.933,-3.766,-5.871,-112.793,-106.812,-125.671
3.019,-2.546,-5.8,-64.27,-94.666,-127.075
4.096,0.565,-5.709,-41.687,-72.021,-78.369
3.12,2.823,-5.139,-34.607,-42.419,-5.249
0.665,2.962,-4.838,-28.748,-24.475,25.146
-0.751,2.55,-4.211,-16.174,-19.104,0.793
0.057,2.555,-2.78,6.958,-13.245,-40.405
0.67,3.393,-2.823,24.719,-4.395,-40.527
0.9,4.426,-4.053,35.522,8.606,-5.249
1.512,4.273,-2.919,39.551,20.996,29.541
2.737,3.881,-0.455,44.067,32.715,56.885
0.986,2.378,-1.058,49.805,38.574,59.082
-0.823,0.684,-0.833,55.176,35.217,68.848
-0.823,-0.163,0.11,58.533,26.001,42.969
0.378,-2.354,0.775,61.829,20.264,13.855
-0.378,-3.268,1.369,69.214,15.198,16.968
0.201,-4.23,3.374,78.186,11.414,5.554
0.019,-5.12,4.646,83.862,10.254,-11.414
-0.335,-3.857,6.608,81.665,8.362,-38.94
-0.153,-1.278,7.479,52.795,9.644,-78.369
-5.699,5.111,9.939,11.78,9.216,-92.529
-6.264,1.263,6.092,-31.799,-15.686,62.073
-7.364,1.727,4.747,-71.35,-40.405,211.487
-4.441,3.771,4.197,-129.089,-50.293,151.917
-2.206,4.029,4.508,-176.209,-57.617,-43.762
0.0,3.575,0.852,-199.219,-68.97,-152.71
0.79,0.062,-3.661,-199.829,-83.252,-179.077
1.699,-2.345,-5.288,-174.439,-91.064,-154.175
3.12,-2.565,-5.489,-130.615,-87.28,-123.108
3.752,-1.115,-4.991,-92.957,-72.754,-105.469
3.89,0.67,-4.8,-70.129,-55.786,-80.383
2.053,2.962,-4.986,-50.964,-37.72,-1.221
0.66,4.479,-4.814,-41.992,-29.114,28.381
0.378,5.69,-2.876,-33.813,-26.55,10.498
1.962,7.623,-0.584,-30.396,-21.057,-11.292
1.56,6.312,-3.479,-19.409,-13.611,-16.846
0.947,2.866,0.641,16.785,-8.911,-5.554
1.555,1.172,1.215,60.425,-5.859,-2.93
0.522,0.1,-0.316,106.445,-3.296,33.264
-1.747,0.244,-1.804,130.249,-6.165,69.397
-1.871,0.282,-0.876,127.991,-11.414,42.48
-0.077,0.062,-3.766,108.215,-4.089,-27.405
1.799,-2.393,0.158,87.585,6.226,-88.318
2.766,-1.177,2.239,65.674,29.602,-121.704
0.823,0.019,2.11,39.49,39.063,-74.524
-2.034,-2.326,6.336,23.315,34.241,-15.625
-4.747,-5.838,7.546,26.306,11.475,92.407
-5.297,-4.106,7.331,29.175,-14.771,118.652
-5.278,-3.847,6.666,17.212,-43.823,29.053
-5.642,-1.818,4.929,-1.587,-71.289,-35.217
-3.11,0.761,4.565,-24.841,-86.67,-66.834
0.479,2.493,3.828,-57.373,-92.468,-114.685
2.306,3.283,1.192,-86.182,-88.135,-114.38
2.943,1.68,-1.713,-111.206,-76.538,-66.162
2.766,-0.809,-3.177,-117.127,-63.904,-42.664
2.67,-2.924,-4.393,-105.469,-52.734,-56.03
2.431,-2.177,-4.704,-82.581,-40.649,-50.842
2.814,-1.048,-4.125,-63.599,-29.907,-44.678
2.254,0.684,-3.091,-47.791,-18.127,-16.052
0.823,1.876,-1.957,-41.138,-12.817,18.86
-0.684,3.35,-1.378,-42.603,-15.442,7.629
0.215,3.881,1.053,-44.312,-20.447,-38.513
1.177,5.331,0.531,-44.006,-20.813,-48.401
0.699,4.986,-0.349,-38.818,-16.907,-1.709
0.431,3.168,1.488,-16.235,-14.771,14.648
0.718,1.852,2.259,10.498,-11.597,5.615
-0.134,1.302,0.541,35.706,-8.972,-2.747
0.005,0.177,-0.689,48.706,-7.629,-34.485
0.766,-1.483,-1.637,61.707,-2.686,-64.758
1.038,-2.464,-1.479,75.073,3.845,-53.833
1.144,-2.943,-0.373,84.839,7.69,-41.626
1.177,-3.34,0.809,92.896,9.766,-30.029
0.675,-3.531,2.421,98.816,6.47,-11.841
-0.278,-2.972,3.555,99.182,-5.676,8.728
-1.268,-2.426,3.809,91.492,-25.33,17.456
-1.55,-2.795,5.402,81.238,-46.265,16.724
-1.967,-1.948,3.177,65.857,-68.97,31.799
-1.67,0.12,1.345,42.908,-84.839,45.654
-0.306,-0.416,2.541,12.512,-96.497,-1.343
1.23,0.613,1.359,-16.846,-98.572,-63.721
1.885,2.67,-0.679,-45.654,-94.543,-62.805
2.594,3.005,-3.579,-80.627,-84.9,-32.898
2.292,-0.057,-3.876,-99.243,-76.416,-35.95
1.278,-3.699,-3.704,-90.637,-72.388,-63.477
1.55,-2.938,-2.689,-65.247,-64.941,-75.5
3.077,-0.919,-2.101,-49.011,-54.626,-102.966
2.153,-0.033,-1.206,-34.851,-41.565,-68.909
0.55,0.723,-0.249,-28.015,-36.255,-10.315
0.364,3.551,3.665,-33.691,-35.584,11.597
-0.072,6.092,1.852,-55.42,-35.767,2.93
-1.273,5.264,-0.129,-71.716,-37.598,1.404
0.196,2.747,1.833,-67.566,-38.269,-41.748
1.019,0.56,2.082,-44.006,-34.729,-59.143
-0.44,-0.703,-0.148,-8.789,-29.053,-7.69
-0.603,-0.799,-0.857,13.977,-27.283,5.676
-0.033,-1.172,-2.077,25.146,-25.818,-22.095
0.407,-1.565,-2.574,32.41,-22.095,-37.415
1.282,-2.072,-3.034,35.584,-16.479,-35.706
1.345,-2.407,-2.751,38.208,-9.705,-1.465
0.608,-2.57,-2.134,39.734,-8.972,40.649
-0.718,-2.737,-0.689,39.978,-15.381,51.514
-1.885,-2.153,0.818,35.584,-29.724,37.72
-1.957,-1.971,1.364,28.809,-42.969,28.32
-0.368,-1.598,1.23,19.165,-52.612,10.132
1.0,-1.081,1.68,7.202,-56.519,-32.715
-1.038,-3.096,0.201,5.249,-64.087,-19.897
-0.412,-1.799,1.952,4.578,-74.158,12.512
1.014,-0.546,2.474,-4.822,-75.745,7.202
-0.258,0.215,1.369,-22.339,-76.05,-8.118
2.862,2.024,0.359,-52.49,-66.284,-84.29
5.737,-0.837,0.383,-67.078,-48.279,-122.131
4.106,-1.9,0.225,-61.279,-26.611,-26.367
3.819,-0.278,0.11,-56.763,-8.789,57.678
2.211,-0.44,0.33,-50.903,7.935,66.284
1.981,-0.158,-0.239,-40.894,14.954,37.109
1.613,-1.66,0.541,-22.583,18.372,36.072
0.617,-0.067,1.402,-2.808,15.015,84.9
-0.124,1.311,1.632,-1.16,7.629,73.608
-1.105,2.115,0.818,-12.695,-5.066,35.461
-0.225,1.436,0.775,-25.391,-14.038,2.38
0.526,-0.301,1.292,-26.184,-16.113,11.902
0.005,-0.435,1.043,-24.109,-14.771,41.626
-0.517,-0.139,0.737,-25.818,-14.893,35.278
-0.799,-0.445,0.828,-26.855,-15.259,18.738
-0.947,-0.536,0.268,-23.193,-15.076,25.696
-1.335,-0.895,0.34,-16.724,-14.526,30.762
-0.924,-0.799,0.392,-10.193,-12.756,7.996
-0.938,-0.718,0.263,-5.188,-9.888,2.991
-1.024,-0.703,-0.163,1.282,-6.104,10.498
-0.603,0.033,-0.105,2.869,-1.282,-9.216
-0.096,0.325,0.172,1.282,3.784,-24.719
0.148,0.718,-0.057,-1.526,11.292,-12.695
0.493,-0.043,0.311,-0.671,16.968,-3.418
0.062,-0.522,0.684,6.714,19.959,-2.075
0.321,0.306,0.445,9.521,21.118,-4.944
0.211,0.383,0.435,9.338,21.179,4.15
-0.053,0.287,0.617,7.202,17.883,10.193
-0.254,-0.364,0.392,5.249,13.489,9.46
0.139,-0.464,-0.01,1.282,9.094,5.127
0.522,-0.78,-0.187,-2.197,7.263,10.376
-0.019,-0.368,-0.067,-4.761,5.066,31.311
-1.029,0.45,-0.12,-8.667,-0.732,41.87
-1.158,0.488,0.263,-11.108,-7.69,21.729
-0.737,0.842,0.278,-10.62,-13.611,5.92
-0.986,0.569,0.024,-7.08,-17.273,8.545
-1.125,0.79,1.761,-5.554,-17.578,23.743
0.502,0.699,1.129,-6.775,-14.16,23.682
0.684,0.345,0.88,-6.958,-3.662,48.645
-4.067,1.048,2.273,-2.136,-3.418,102.783
0.345,-0.45,1.962,10.315,12.39,78.369
0.809,0.12,1.67,15.747,16.541,31.006
1.598,1.182,-3.503,15.442,34.485,33.691
-0.144,-1.526,6.053,16.113,48.279,53.528
-1.177,5.024,0.249,-5.188,58.167,73.669
2.302,1.995,0.139,-19.226,83.984,139.282
1.613,1.823,0.703,-35.461,94.421,73.853
-1.45,-1.522,1.038,-30.701,69.946,-36.865
-3.972,-3.785,1.526,12.573,22.278,21.179
-3.517,-2.694,-0.981,68.787,-45.654,-2.747
-2.579,-2.053,-1.369,105.408,-93.628,-58.716
-1.311,-1.713,-1.522,117.249,-106.69,-89.233
3.067,-1.842,-2.359,117.371,-78.979,-126.526
2.828,-1.766,-6.374,111.511,-43.579,-121.826
5.886,-0.488,-0.043,84.717,5.676,-104.919
0.857,0.421,-2.134,47.729,30.457,-11.536
-0.828,-0.981,-2.086,21.423,39.795,22.522
1.579,-2.192,-2.072,0.0,47.302,-65.369
2.077,-3.058,-0.981,2.808,55.664,-80.994
0.124,-4.206,-1.345,44.678,53.894,51.453
0.048,-3.675,0.77,98.328,38.574,81.36
-0.431,-3.216,1.316,128.967,19.226,51.758
